Vis,The virtual windtunnel: An environment for the exploration of three-dimensional unsteady flows,10.1109/VISUAL.1991.175771,http://dx.doi.org/10.1109/VISUAL.1991.175771
Vis,Volume rendering of flow-visualization point data,10.1109/VISUAL.1991.175772,http://dx.doi.org/10.1109/VISUAL.1991.175772
Vis,A tool for visualizing the topology of three-dimensional vector fields,10.1109/VISUAL.1991.175773,http://dx.doi.org/10.1109/VISUAL.1991.175773
Vis,Two widely-different architectural approaches to computer image generation,10.1109/VISUAL.1991.175776,http://dx.doi.org/10.1109/VISUAL.1991.175776
Vis,Fast rotation of volume data on parallel architectures,10.1109/VISUAL.1991.175777,http://dx.doi.org/10.1109/VISUAL.1991.175777
Vis,Achieving direct volume visualization with interactive semantic region selection,10.1109/VISUAL.1991.175778,http://dx.doi.org/10.1109/VISUAL.1991.175778
Vis,Span filtering: an optimization scheme for volume visualization of large finite element models,10.1109/VISUAL.1991.175780,http://dx.doi.org/10.1109/VISUAL.1991.175780
Vis,Visualization of equations in an interactive environment,10.1109/VISUAL.1991.175781,http://dx.doi.org/10.1109/VISUAL.1991.175781
Vis,The asymptotic decider: resolving the ambiguity in marching cubes,10.1109/VISUAL.1991.175782,http://dx.doi.org/10.1109/VISUAL.1991.175782
Vis,Acoustic imaging: the reconstruction of underwater objects,10.1109/VISUAL.1991.175784,http://dx.doi.org/10.1109/VISUAL.1991.175784
Vis,Computer assisted sphere packing in higher dimensions,10.1109/VISUAL.1991.175785,http://dx.doi.org/10.1109/VISUAL.1991.175785
Vis,The electronic structure of oxygen in silicon as revealed by volume visualization of Ab initio calculations,10.1109/VISUAL.1991.175786,http://dx.doi.org/10.1109/VISUAL.1991.175786
Vis,Golf green visualization,10.1109/VISUAL.1991.175787,http://dx.doi.org/10.1109/VISUAL.1991.175787
Vis,The stream polygon: A technique for 3D vector field visualization,10.1109/VISUAL.1991.175789,http://dx.doi.org/10.1109/VISUAL.1991.175789
Vis,The hyperbox,10.1109/VISUAL.1991.175790,http://dx.doi.org/10.1109/VISUAL.1991.175790
Vis,Gray scale diagrams as business charts,10.1109/VISUAL.1991.175791,http://dx.doi.org/10.1109/VISUAL.1991.175791
Vis,Shadowed hedgehogs: a technique for visualizing 2D slices of 3D vector fields,10.1109/VISUAL.1991.175792,http://dx.doi.org/10.1109/VISUAL.1991.175792
Vis,Interactive data visualization using focusing and linking,10.1109/VISUAL.1991.175794,http://dx.doi.org/10.1109/VISUAL.1991.175794
Vis,Color icons: merging color and texture perception for integrated visualization of multiple parameters,10.1109/VISUAL.1991.175795,http://dx.doi.org/10.1109/VISUAL.1991.175795
Vis,Visualization and analysis of multi-variate data: a technique for all fields,10.1109/VISUAL.1991.175796,http://dx.doi.org/10.1109/VISUAL.1991.175796
Vis,The visual comparison of three sequences,10.1109/VISUAL.1991.175797,http://dx.doi.org/10.1109/VISUAL.1991.175797
Vis,Enhanced visualization of multi-dimensional structures. Applications in positron emission tomography and climate data,10.1109/VISUAL.1991.175799,http://dx.doi.org/10.1109/VISUAL.1991.175799
Vis,Topographical mapping of brain electrical activity,10.1109/VISUAL.1991.175800,http://dx.doi.org/10.1109/VISUAL.1991.175800
Vis,In vivo blood flow visualization with magnetic resonance imaging,10.1109/VISUAL.1991.175801,http://dx.doi.org/10.1109/VISUAL.1991.175801
Vis,Visualizing 4-D medical ultrasound data,10.1109/VISUAL.1991.175802,http://dx.doi.org/10.1109/VISUAL.1991.175802
Vis,Multi-valued volumetric visualization,10.1109/VISUAL.1991.175804,http://dx.doi.org/10.1109/VISUAL.1991.175804
Vis,Realistic volume imaging,10.1109/VISUAL.1991.175805,http://dx.doi.org/10.1109/VISUAL.1991.175805
Vis,A fast ray tracing casting algorithm using adaptive isotriangular subdivision,10.1109/VISUAL.1991.175806,http://dx.doi.org/10.1109/VISUAL.1991.175806
Vis,NetV: an experimental network-based volume visualization system,10.1109/VISUAL.1991.175807,http://dx.doi.org/10.1109/VISUAL.1991.175807
Vis,Interactive data exploration with a supercomputer,10.1109/VISUAL.1991.175809,http://dx.doi.org/10.1109/VISUAL.1991.175809
Vis,Run-time visualization of program data,10.1109/VISUAL.1991.175810,http://dx.doi.org/10.1109/VISUAL.1991.175810
Vis,A scientific visualization synthesizer,10.1109/VISUAL.1991.175811,http://dx.doi.org/10.1109/VISUAL.1991.175811
Vis,Integration of visualization and scientific calculation in a software system,10.1109/VISUAL.1991.175812,http://dx.doi.org/10.1109/VISUAL.1991.175812
Vis,Image handling in a multi-vendor environment,10.1109/VISUAL.1991.175814,http://dx.doi.org/10.1109/VISUAL.1991.175814
Vis,Tree-maps: a space-filling approach to the visualization of hierarchical information structures,10.1109/VISUAL.1991.175815,http://dx.doi.org/10.1109/VISUAL.1991.175815
Vis,How shall we connect our software tools?,10.1109/VISUAL.1991.175816,http://dx.doi.org/10.1109/VISUAL.1991.175816
Vis,A data model for scientific visualization with provisions for regular and irregular grids,10.1109/VISUAL.1991.175818,http://dx.doi.org/10.1109/VISUAL.1991.175818
Vis,"Cooperative, computer-aided design of scientific visualizations",10.1109/VISUAL.1991.175819,http://dx.doi.org/10.1109/VISUAL.1991.175819
Vis,Deixis and the future of visualization excellence,10.1109/VISUAL.1991.175820,http://dx.doi.org/10.1109/VISUAL.1991.175820
Vis,Visualizing the fourth dimension using geometry and light,10.1109/VISUAL.1991.175821,http://dx.doi.org/10.1109/VISUAL.1991.175821
Vis,Applying 3D visualization techniques to finite element analysis,10.1109/VISUAL.1991.175823,http://dx.doi.org/10.1109/VISUAL.1991.175823
Vis,Color vs. black-and-white in visualization,10.1109/VISUAL.1991.175824,http://dx.doi.org/10.1109/VISUAL.1991.175824
Vis,Remote visualization: challenges and opportunities,10.1109/VISUAL.1991.175825,http://dx.doi.org/10.1109/VISUAL.1991.175825
Vis,How visualization applications drive tool selection: one product can't do it all,10.1109/VISUAL.1991.175826,http://dx.doi.org/10.1109/VISUAL.1991.175826
Vis,Multimedia environments for scientists,10.1109/VISUAL.1991.175827,http://dx.doi.org/10.1109/VISUAL.1991.175827
Vis,Volume visualization comes of age: the state of the art in technology and application,10.1109/VISUAL.1991.175828,http://dx.doi.org/10.1109/VISUAL.1991.175828
Vis,Visualisation tools for semiconductor modelling software,10.1109/VISUAL.1991.175830,http://dx.doi.org/10.1109/VISUAL.1991.175830
Vis,Visualizing chemical kinetics in fractal domains,10.1109/VISUAL.1991.175831,http://dx.doi.org/10.1109/VISUAL.1991.175831
Vis,Multidimensional real time visualization on personal computers,10.1109/VISUAL.1991.175832,http://dx.doi.org/10.1109/VISUAL.1991.175832
Vis,Advanced visualization on desktop workstations,10.1109/VISUAL.1991.175833,http://dx.doi.org/10.1109/VISUAL.1991.175833
Vis,"Distributed visualization using workstations, supercomputers, and high speed networks",10.1109/VISUAL.1991.175834,http://dx.doi.org/10.1109/VISUAL.1991.175834
Vis,Designing a distributed scientific visualization tool,10.1109/VISUAL.1991.175835,http://dx.doi.org/10.1109/VISUAL.1991.175835
Vis,Experiments with interdisciplinary projects and scientific visualization applications at the undergraduate level,10.1109/VISUAL.1991.175836,http://dx.doi.org/10.1109/VISUAL.1991.175836
Vis,Visualization in computational fluid dynamics: a case study,10.1109/VISUAL.1991.175837,http://dx.doi.org/10.1109/VISUAL.1991.175837
Vis,Visualizing environmental data for program decision support,10.1109/VISUAL.1991.175838,http://dx.doi.org/10.1109/VISUAL.1991.175838
Vis,Visualizing a three dimensional hydrodynamic model,10.1109/VISUAL.1992.235173,http://dx.doi.org/10.1109/VISUAL.1992.235173
Vis,Case study: visualizing classical problems in CFD,10.1109/VISUAL.1992.235174,http://dx.doi.org/10.1109/VISUAL.1992.235174
Vis,Visualization requirements in the atmospheric and environmental sciences (five case study reports),10.1109/VISUAL.1992.235175,http://dx.doi.org/10.1109/VISUAL.1992.235175
Vis,Visualizing seafloor structures with satellite gravity measurements,10.1109/VISUAL.1992.235176,http://dx.doi.org/10.1109/VISUAL.1992.235176
Vis,The microscopist's workstation,10.1109/VISUAL.1992.235177,http://dx.doi.org/10.1109/VISUAL.1992.235177
Vis,Visualization of cardiac bioelectricity-a case study,10.1109/VISUAL.1992.235178,http://dx.doi.org/10.1109/VISUAL.1992.235178
Vis,Visualization in anthropology: reconstruction of human fossils from multiple pieces,10.1109/VISUAL.1992.235179,http://dx.doi.org/10.1109/VISUAL.1992.235179
Vis,Visualization of neutron scattering data using AVS,10.1109/VISUAL.1992.235180,http://dx.doi.org/10.1109/VISUAL.1992.235180
Vis,Visualizing the Universe,10.1109/VISUAL.1992.235181,http://dx.doi.org/10.1109/VISUAL.1992.235181
Vis,"Object-oriented, dataflow visualization system-a paradigm shift?",10.1109/VISUAL.1992.235182,http://dx.doi.org/10.1109/VISUAL.1992.235182
Vis,"Visualization in the neurosciences: utility in research, teaching, and clinical practice",10.1109/VISUAL.1992.235183,http://dx.doi.org/10.1109/VISUAL.1992.235183
Vis,Real virtual environment applications-now,10.1109/VISUAL.1992.235184,http://dx.doi.org/10.1109/VISUAL.1992.235184
Vis,Improving visualization: theoretical and empirical foundations,10.1109/VISUAL.1992.235185,http://dx.doi.org/10.1109/VISUAL.1992.235185
Vis,Grand challenge problems in visualization software,10.1109/VISUAL.1992.235186,http://dx.doi.org/10.1109/VISUAL.1992.235186
Vis,Techniques for managing very large scientific databases,10.1109/VISUAL.1992.235187,http://dx.doi.org/10.1109/VISUAL.1992.235187
Vis,Visualizing n-dimensional implications of two-dimensional design decisions,10.1109/VISUAL.1992.235188,http://dx.doi.org/10.1109/VISUAL.1992.235188
Vis,Interactive terrain rendering and volume visualization on the Princeton Engine,10.1109/VISUAL.1992.235189,http://dx.doi.org/10.1109/VISUAL.1992.235189
Vis,"A voxel-based, forward projection algorithm for rendering surface and volumetric data",10.1109/VISUAL.1992.235190,http://dx.doi.org/10.1109/VISUAL.1992.235190
Vis,Optimizing triangulations by curvature equalization,10.1109/VISUAL.1992.235191,http://dx.doi.org/10.1109/VISUAL.1992.235191
Vis,"Visualization of high resolution, three-dimensional, nonlinear finite element analyses",10.1109/VISUAL.1992.235192,http://dx.doi.org/10.1109/VISUAL.1992.235192
Vis,Visualization of second order tensor fields and matrix data,10.1109/VISUAL.1992.235193,http://dx.doi.org/10.1109/VISUAL.1992.235193
Vis,Volume warping,10.1109/VISUAL.1992.235194,http://dx.doi.org/10.1109/VISUAL.1992.235194
Vis,Network video device control,10.1109/VISUAL.1992.235195,http://dx.doi.org/10.1109/VISUAL.1992.235195
Vis,Virtual spacetime: an environment for the visualization of curved spacetimes via geodesic flows,10.1109/VISUAL.1992.235196,http://dx.doi.org/10.1109/VISUAL.1992.235196
Vis,Automated design of virtual worlds for visualizing multivariate relations,10.1109/VISUAL.1992.235197,http://dx.doi.org/10.1109/VISUAL.1992.235197
Vis,Visualization for the document space,10.1109/VISUAL.1992.235198,http://dx.doi.org/10.1109/VISUAL.1992.235198
Vis,Visualization of fuzzy data using generalized animation,10.1109/VISUAL.1992.235199,http://dx.doi.org/10.1109/VISUAL.1992.235199
Vis,Surface curvature analysis using color,10.1109/VISUAL.1992.235200,http://dx.doi.org/10.1109/VISUAL.1992.235200
Vis,"Color, change, and control of quantitative data display",10.1109/VISUAL.1992.235201,http://dx.doi.org/10.1109/VISUAL.1992.235201
Vis,SuperGlue: a programming environment for scientific visualization,10.1109/VISUAL.1992.235202,http://dx.doi.org/10.1109/VISUAL.1992.235202
Vis,A characterization of the scientific data analysis process,10.1109/VISUAL.1992.235203,http://dx.doi.org/10.1109/VISUAL.1992.235203
Vis,A scientific visualization renderer,10.1109/VISUAL.1992.235204,http://dx.doi.org/10.1109/VISUAL.1992.235204
Vis,VISAGE: an object-oriented scientific visualization system,10.1109/VISUAL.1992.235205,http://dx.doi.org/10.1109/VISUAL.1992.235205
Vis,Visualizing code profiling line oriented statistics,10.1109/VISUAL.1992.235206,http://dx.doi.org/10.1109/VISUAL.1992.235206
Vis,The state of the art of visual languages for visualization,10.1109/VISUAL.1992.235207,http://dx.doi.org/10.1109/VISUAL.1992.235207
Vis,Visual query specification in a multimedia database system,10.1109/VISUAL.1992.235208,http://dx.doi.org/10.1109/VISUAL.1992.235208
Vis,Logical time in visualizations produced by parallel programs,10.1109/VISUAL.1992.235209,http://dx.doi.org/10.1109/VISUAL.1992.235209
Vis,Visualizing wind velocities by advecting cloud textures,10.1109/VISUAL.1992.235210,http://dx.doi.org/10.1109/VISUAL.1992.235210
Vis,Constructing stream surfaces in steady 3D vector fields,10.1109/VISUAL.1992.235211,http://dx.doi.org/10.1109/VISUAL.1992.235211
Vis,Flow visualization as a basic tool to investigate the dynamics and topology of jets,10.1109/VISUAL.1992.235212,http://dx.doi.org/10.1109/VISUAL.1992.235212
Vis,Visualization of simulated airflow in a clean room,10.1109/VISUAL.1992.235213,http://dx.doi.org/10.1109/VISUAL.1992.235213
Vis,Representing medical images with partitioning trees,10.1109/VISUAL.1992.235214,http://dx.doi.org/10.1109/VISUAL.1992.235214
Vis,Display of scientific data structures for algorithm visualization,10.1109/VISUAL.1992.235215,http://dx.doi.org/10.1109/VISUAL.1992.235215
Vis,An efficient range search algorithm for visualizing extrema of volume data,10.1109/VISUAL.1992.235216,http://dx.doi.org/10.1109/VISUAL.1992.235216
Vis,Improving the visualization of hierarchies with treemaps: design issues and experimentation,10.1109/VISUAL.1992.235217,http://dx.doi.org/10.1109/VISUAL.1992.235217
Vis,Anatomical atlases based on volume visualization,10.1109/VISUAL.1992.235218,http://dx.doi.org/10.1109/VISUAL.1992.235218
Vis,An architecture for a scientific visualization system,10.1109/VISUAL.1992.235219,http://dx.doi.org/10.1109/VISUAL.1992.235219
Vis,Direct volumetric visualization,10.1109/VISUAL.1992.235220,http://dx.doi.org/10.1109/VISUAL.1992.235220
Vis,Volume rendering on a distributed memory parallel computer,10.1109/VISUAL.1992.235221,http://dx.doi.org/10.1109/VISUAL.1992.235221
Vis,Four-dimensional views of 3D scalar fields,10.1109/VISUAL.1992.235222,http://dx.doi.org/10.1109/VISUAL.1992.235222
Vis,Massively parallel isosurface extraction,10.1109/VISUAL.1992.235223,http://dx.doi.org/10.1109/VISUAL.1992.235223
Vis,Generalized focal surfaces: a new method for surface interrogation,10.1109/VISUAL.1992.235224,http://dx.doi.org/10.1109/VISUAL.1992.235224
Vis,A 3-D streamline tracking algorithm using dual stream functions,10.1109/VISUAL.1992.235225,http://dx.doi.org/10.1109/VISUAL.1992.235225
Vis,Rendering surface-particles,10.1109/VISUAL.1992.235226,http://dx.doi.org/10.1109/VISUAL.1992.235226
Vis,Virtual Smoke: an interactive 3D flow visualization technique,10.1109/VISUAL.1992.235227,http://dx.doi.org/10.1109/VISUAL.1992.235227
Vis,Interactive splatting of nonrectilinear volumes,10.1109/VISUAL.1992.235228,http://dx.doi.org/10.1109/VISUAL.1992.235228
Vis,Interactive visualization of large scalar voxel fields,10.1109/VISUAL.1992.235229,http://dx.doi.org/10.1109/VISUAL.1992.235229
Vis,Approximation and rendering of volume data using wavelet transforms,10.1109/VISUAL.1992.235230,http://dx.doi.org/10.1109/VISUAL.1992.235230
Vis,Towards a comprehensive volume visualization system,10.1109/VISUAL.1992.235231,http://dx.doi.org/10.1109/VISUAL.1992.235231
Vis,Fast volume rendering of compressed data,10.1109/VISUAL.1993.398845,http://dx.doi.org/10.1109/VISUAL.1993.398845
Vis,Flow volumes for interactive vector field visualization,10.1109/VISUAL.1993.398846,http://dx.doi.org/10.1109/VISUAL.1993.398846
Vis,The vision camera: An interactive tool for volume data exploration and navigation,10.1109/VISUAL.1993.398847,http://dx.doi.org/10.1109/VISUAL.1993.398847
Vis,Visualization of time-dependent flow fields,10.1109/VISUAL.1993.398848,http://dx.doi.org/10.1109/VISUAL.1993.398848
Vis,A probe for local flow field visualization,10.1109/VISUAL.1993.398849,http://dx.doi.org/10.1109/VISUAL.1993.398849
Vis,Visualization of turbulent flow with particles,10.1109/VISUAL.1993.398850,http://dx.doi.org/10.1109/VISUAL.1993.398850
Vis,Optimal filter design for volume reconstruction and visualization,10.1109/VISUAL.1993.398851,http://dx.doi.org/10.1109/VISUAL.1993.398851
Vis,Accelerating volume animation by space-leaping,10.1109/VISUAL.1993.398852,http://dx.doi.org/10.1109/VISUAL.1993.398852
Vis,Rapid exploration of curvilinear grids using direct volume rendering (Extended Abstract),10.1109/VISUAL.1993.398853,http://dx.doi.org/10.1109/VISUAL.1993.398853
Vis,Volume sampled voxelization of geometric primitives,10.1109/VISUAL.1993.398854,http://dx.doi.org/10.1109/VISUAL.1993.398854
Vis,Tioga: A database-oriented visualization tool,10.1109/VISUAL.1993.398855,http://dx.doi.org/10.1109/VISUAL.1993.398855
Vis,Bridging the gap between visualization and data management: A simple visualization management system,10.1109/VISUAL.1993.398856,http://dx.doi.org/10.1109/VISUAL.1993.398856
Vis,GRASPARC-A problem solving environment integrating computation and visualization,10.1109/VISUAL.1993.398857,http://dx.doi.org/10.1109/VISUAL.1993.398857
Vis,An environment for telecollaborative data exploration,10.1109/VISUAL.1993.398858,http://dx.doi.org/10.1109/VISUAL.1993.398858
Vis,HyperSlice - Visualization of Scalar Functions of Many Variables,10.1109/VISUAL.1993.398859,http://dx.doi.org/10.1109/VISUAL.1993.398859
Vis,Fine-grain visualization algorithms in dataflow environments,10.1109/VISUAL.1993.398860,http://dx.doi.org/10.1109/VISUAL.1993.398860
Vis,Developing modular application builders to exploit MIMD parallel,10.1109/VISUAL.1993.398861,http://dx.doi.org/10.1109/VISUAL.1993.398861
Vis,Virtual input devices for 3D systems,10.1109/VISUAL.1993.398862,http://dx.doi.org/10.1109/VISUAL.1993.398862
Vis,InfoCrystal: A visual tool for information retrieval,10.1109/VISUAL.1993.398863,http://dx.doi.org/10.1109/VISUAL.1993.398863
Vis,Visual feedback in querying large databases,10.1109/VISUAL.1993.398864,http://dx.doi.org/10.1109/VISUAL.1993.398864
Vis,"DIVIDE: Distributed visual display of the execution of asynchronous, distributed algorithms on loosely-coupled parallel processors",10.1109/VISUAL.1993.398865,http://dx.doi.org/10.1109/VISUAL.1993.398865
Vis,Performance visualization of parallel programs,10.1109/VISUAL.1993.398866,http://dx.doi.org/10.1109/VISUAL.1993.398866
Vis,Orientation maps: Techniques for visualizing rotations (A  Consumer's Guide),10.1109/VISUAL.1993.398867,http://dx.doi.org/10.1109/VISUAL.1993.398867
Vis,Geometric optimization,10.1109/VISUAL.1993.398868,http://dx.doi.org/10.1109/VISUAL.1993.398868
Vis,Interactive visualization methods for four dimensions,10.1109/VISUAL.1993.398869,http://dx.doi.org/10.1109/VISUAL.1993.398869
Vis,Navigating large networks with hierarchies,10.1109/VISUAL.1993.398870,http://dx.doi.org/10.1109/VISUAL.1993.398870
Vis,Dichromatic color representations for complex display systems,10.1109/VISUAL.1993.398871,http://dx.doi.org/10.1109/VISUAL.1993.398871
Vis,Towards a texture naming system: Identifying relevant dimensions of texture,10.1109/VISUAL.1993.398872,http://dx.doi.org/10.1109/VISUAL.1993.398872
Vis,Applying observations of work activity in designing prototype data analysis tools,10.1109/VISUAL.1993.398873,http://dx.doi.org/10.1109/VISUAL.1993.398873
Vis,An architecture for rule-based visualization,10.1109/VISUAL.1993.398874,http://dx.doi.org/10.1109/VISUAL.1993.398874
Vis,Implicit stream surfaces,10.1109/VISUAL.1993.398875,http://dx.doi.org/10.1109/VISUAL.1993.398875
Vis,Cloud tracing in convection-diffusion systems,10.1109/VISUAL.1993.398876,http://dx.doi.org/10.1109/VISUAL.1993.398876
Vis,Texture splats for 3D scalar and vector field visualization,10.1109/VISUAL.1993.398877,http://dx.doi.org/10.1109/VISUAL.1993.398877
Vis,Geometric clipping using Boolean textures,10.1109/VISUAL.1993.398878,http://dx.doi.org/10.1109/VISUAL.1993.398878
Vis,Data shaders,10.1109/VISUAL.1993.398879,http://dx.doi.org/10.1109/VISUAL.1993.398879
Vis,Spray rendering: Visualization using smart particles,10.1109/VISUAL.1993.398880,http://dx.doi.org/10.1109/VISUAL.1993.398880
Vis,Interactive shading for surface and volume visualization on graphics workstations,10.1109/VISUAL.1993.398881,http://dx.doi.org/10.1109/VISUAL.1993.398881
Vis,Fast analytical computation of Richard's smooth molecular surface,10.1109/VISUAL.1993.398882,http://dx.doi.org/10.1109/VISUAL.1993.398882
